StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,sTos,dTos,TotPkts,TotBytes
2013/10/21 15:09:00.958325,0.000686,udp,147.32.83.53,33291,  <->,147.32.80.105,53,CON,0,0,2,305
2013/10/21 15:09:00.959192,0.038355,tcp,147.32.83.53,46238,   ->,94.124.105.23,80,FSPA_FSPA,0,0,9,1927
2013/10/21 15:09:00.997873,0.000391,udp,147.32.83.53,52732,  <->,147.32.80.105,53,CON,0,0,2,305
2013/10/21 15:09:00.998543,0.839486,tcp,147.32.83.53,46239,   ->,94.124.105.23,80,FSPA_FSPA,0,0,10,2020
2013/10/21 15:09:01.838463,0.000596,udp,147.32.83.53,33017,  <->,147.32.80.105,53,CON,0,0,2,305
2013/10/21 15:09:01.839296,2.915466,tcp,147.32.83.53,46240,   ->,94.124.105.23,80,FSPA_FSPA,0,0,26,16658
2013/10/21 15:09:04.767733,0.000644,udp,147.32.83.53,34044,  <->,147.32.80.105,53,CON,0,0,2,309
2013/10/21 15:09:04.768638,509.042999,tcp,147.32.83.53,33913,   ->,74.125.227.143,443,FSPA_FSPA,0,0,104,18750
2013/10/21 15:09:04.852452,0.000817,udp,147.32.83.53,26540,  <->,147.32.80.105,53,CON,0,0,2,345
2013/10/21 15:09:04.853538,0.000535,udp,147.32.83.53,29046,  <->,147.32.80.105,53,CON,0,0,2,547
2013/10/21 15:09:04.853687,7.008129,tcp,147.32.83.53,34088,   ->,94.124.105.24,80,FSPA_FSPA,0,0,16,3175
2013/10/21 15:09:04.854249,207.022537,tcp,147.32.83.53,54720,   ->,195.113.214.215,80,FSPA_FSRPA,0,0,78,71829
2013/10/21 15:09:05.049571,0.000562,udp,147.32.83.53,18967,  <->,147.32.80.105,53,CON,0,0,2,345
2013/10/21 15:09:05.050284,6.811595,tcp,147.32.83.53,34090,   ->,94.124.105.24,80,FSPA_FSPA,0,0,43,33154
2013/10/21 15:09:05.050322,6.811539,tcp,147.32.83.53,34091,   ->,94.124.105.24,80,FSPA_FSPA,0,0,22,6982
2013/10/21 15:09:05.074812,0.416396,tcp,147.32.83.53,46246,   ->,94.124.105.23,80,FSPA_FSPA,0,0,10,2563
2013/10/21 15:09:05.075919,0.617832,tcp,147.32.83.53,46247,   ->,94.124.105.23,80,FSPA_FSPA,0,0,10,2564
2013/10/21 15:09:05.077046,0.751620,tcp,147.32.83.53,46248,   ->,94.124.105.23,80,FSPA_FSPA,0,0,10,2564
2013/10/21 15:09:05.078269,0.848715,tcp,147.32.83.53,46249,   ->,94.124.105.23,80,FSPA_FSPA,0,0,10,2564
2013/10/21 15:09:05.082827,0.000937,udp,147.32.83.53,20594,  <->,147.32.80.105,53,CON,0,0,2,549
2013/10/21 15:09:05.083934,64.122429,tcp,147.32.83.53,38873,   ->,195.113.214.245,80,FSPA_FSPA,0,0,26,20181
2013/10/21 15:09:05.083978,64.122360,tcp,147.32.83.53,38874,   ->,195.113.214.245,80,FSPA_FSRPA,0,0,13,3987
2013/10/21 15:09:05.088833,1.014184,tcp,147.32.83.53,46252,   ->,94.124.105.23,80,FSPA_FSPA,0,0,10,2565
2013/10/21 15:09:05.221059,0.015932,udp,147.32.83.53,44275,  <->,147.32.80.105,53,CON,0,0,2,280
2013/10/21 15:09:05.221248,0.303731,udp,147.32.83.53,20088,  <->,147.32.80.105,53,CON,0,0,2,605
2013/10/21 15:09:05.221390,0.020506,udp,147.32.83.53,43777,  <->,147.32.80.105,53,CON,0,0,2,353
2013/10/21 15:09:05.237225,0.178535,udp,147.32.83.53,10298,  <->,147.32.80.105,53,CON,0,0,2,237
2013/10/21 15:09:05.242167,0.010048,udp,147.32.83.53,49606,  <->,147.32.80.105,53,CON,0,0,2,526
2013/10/21 15:09:05.252517,0.020179,udp,147.32.83.53,34915,  <->,147.32.80.105,53,CON,0,0,2,340
2013/10/21 15:09:05.273017,0.000535,udp,147.32.83.53,47639,  <->,147.32.80.105,53,CON,0,0,2,259
2013/10/21 15:09:05.273785,0.000287,udp,147.32.83.53,58092,  <->,147.32.80.105,53,CON,0,0,2,364
2013/10/21 15:09:05.274285,0.003581,udp,147.32.83.53,35335,  <->,147.32.80.105,53,CON,0,0,2,251
2013/10/21 15:09:05.278124,0.011200,udp,147.32.83.53,1350,  <->,147.32.80.105,53,CON,0,0,2,307
2013/10/21 15:09:05.284905,16.686281,tcp,147.32.83.53,54212,   ->,173.252.100.27,80,FSA_FSA,0,0,7,478
2013/10/21 15:09:05.296887,0.000320,udp,147.32.83.53,40638,  <->,147.32.80.105,53,CON,0,0,2,390
2013/10/21 15:09:05.297454,10.028721,tcp,147.32.83.53,34700,   ->,173.194.35.74,443,SRPA_SPA,0,0,14,5174
2013/10/21 15:09:05.337095,0.000905,udp,147.32.83.53,28028,  <->,147.32.80.105,53,CON,0,0,2,560
2013/10/21 15:09:05.338194,64.082367,tcp,147.32.83.53,39843,   ->,195.113.214.219,80,FSPA_FSRPA,0,0,15,6086
2013/10/21 15:09:05.536135,0.001998,udp,147.32.83.53,36520,  <->,147.32.80.105,53,CON,0,0,2,642
2013/10/21 15:09:05.536539,0.009206,udp,147.32.83.53,11174,  <->,147.32.80.105,53,CON,0,0,2,632
2013/10/21 15:09:05.536943,0.037590,udp,147.32.83.53,6051,  <->,147.32.80.105,53,CON,0,0,2,586
2013/10/21 15:09:05.537279,0.000289,udp,147.32.83.53,59615,  <->,147.32.80.105,53,CON,0,0,2,249
2013/10/21 15:09:05.537530,0.016192,udp,147.32.83.53,53670,  <->,147.32.80.105,53,CON,0,0,2,249
2013/10/21 15:09:05.537779,9.788734,tcp,147.32.83.53,35798,   ->,31.13.69.55,443,SRPA_SPA,0,0,12,1600
2013/10/21 15:09:05.538272,29.790310,tcp,147.32.83.53,45491,   ->,23.62.237.47,443,SRPA_FSPA,0,0,15,2754
2013/10/21 15:09:05.538312,29.789959,tcp,147.32.83.53,45492,   ->,23.62.237.47,443,SRPA_FSPA,0,0,15,2754
2013/10/21 15:09:05.538347,29.789549,tcp,147.32.83.53,45493,   ->,23.62.237.47,443,SRPA_FSPA,0,0,15,2754
2013/10/21 15:09:05.546011,89.786278,tcp,147.32.83.53,43836,   ->,23.62.237.39,443,FSPA_FSPA,0,0,23,6832
2013/10/21 15:09:05.546055,29.782787,tcp,147.32.83.53,43837,   ->,23.62.237.39,443,SRPA_FSPA,0,0,15,2753
2013/10/21 15:09:05.546089,29.783028,tcp,147.32.83.53,43838,   ->,23.62.237.39,443,SRPA_FSPA,0,0,15,2753
2013/10/21 15:09:05.553927,9.772898,tcp,147.32.83.53,57589,   ->,31.13.78.71,443,SRPA_SPA,0,0,12,1600
2013/10/21 15:09:05.574772,29.754704,tcp,147.32.83.53,36831,   ->,195.113.232.72,443,SRPA_FSPA,0,0,13,1559
2013/10/21 15:09:05.574813,29.754957,tcp,147.32.83.53,36832,   ->,195.113.232.72,443,SRPA_FSPA,0,0,13,1559
2013/10/21 15:09:05.574844,29.755196,tcp,147.32.83.53,36833,   ->,195.113.232.72,443,SRPA_FSPA,0,0,13,1559
2013/10/21 15:09:05.574875,29.755421,tcp,147.32.83.53,36834,   ->,195.113.232.72,443,SRPA_FSPA,0,0,13,1559
2013/10/21 15:09:05.870499,0.030989,udp,147.32.83.53,21347,  <->,147.32.80.105,53,CON,0,0,2,550
2013/10/21 15:09:05.902009,65.964035,tcp,147.32.83.53,39672,   ->,195.113.214.251,80,FSPA_FSRPA,0,0,13,1318
2013/10/21 15:09:06.788049,205.088913,tcp,147.32.83.53,55586,   ->,195.113.214.249,80,FSPA_FSRPA,0,0,30,10281
2013/10/21 15:09:10.779491,13.287998,tcp,147.32.83.53,57140,   ->,145.36.215.180,80,SPA_SRPA,0,0,83,146693
2013/10/21 15:09:11.643293,0.007072,tcp,147.32.83.53,46271,   ->,94.124.105.23,80,FSPA_FSPA,0,0,11,3611
2013/10/21 15:09:11.667054,0.346800,tcp,147.32.83.53,46272,   ->,94.124.105.23,80,FSPA_FSPA,0,0,10,2421
2013/10/21 15:09:12.048566,9.813808,tcp,147.32.83.53,34119,   ->,94.124.105.24,80,FSPA_FSPA,0,0,34,13102
2013/10/21 15:09:12.132999,1.216893,tcp,147.32.83.53,46274,   ->,94.124.105.23,80,FSPA_FSPA,0,0,22,12794
2013/10/21 15:09:12.133542,19.729151,tcp,147.32.83.53,54752,   ->,195.113.214.215,80,FSA_FSA,0,0,6,362
2013/10/21 15:09:12.133743,19.728987,tcp,147.32.83.53,54753,   ->,195.113.214.215,80,FSA_FSA,0,0,6,362
2013/10/21 15:09:12.134326,19.728691,tcp,147.32.83.53,55594,   ->,195.113.214.249,80,FSA_FSA,0,0,6,362
2013/10/21 15:09:12.134529,19.728521,tcp,147.32.83.53,55595,   ->,195.113.214.249,80,FSA_FSA,0,0,6,362
2013/10/21 15:09:12.135053,19.727701,tcp,147.32.83.53,60496,   ->,195.113.214.234,80,FSA_FSA,0,0,6,362
2013/10/21 15:09:12.135263,19.727514,tcp,147.32.83.53,60497,   ->,195.113.214.234,80,FSA_FSA,0,0,6,362
2013/10/21 15:09:12.135838,4.262734,tcp,147.32.83.53,46281,   ->,94.124.105.23,80,FSPA_FSPA,0,0,10,2419
2013/10/21 15:09:12.136019,1.475560,tcp,147.32.83.53,46282,   ->,94.124.105.23,80,FSPA_FSPA,0,0,116,99116
2013/10/21 15:09:12.136196,5.519807,tcp,147.32.83.53,46283,   ->,94.124.105.23,80,FSPA_FSPA,0,0,10,2428
2013/10/21 15:09:12.136433,7.594694,tcp,147.32.83.53,46284,   ->,94.124.105.23,80,FSPA_FSPA,0,0,10,2421
2013/10/21 15:09:12.136636,18.277054,tcp,147.32.83.53,46285,   ->,94.124.105.23,80,FSPA_FSPA,0,0,10,2453
2013/10/21 15:09:12.137225,3.188661,tcp,147.32.83.53,49832,   ->,173.194.70.84,443,SRPA_SPA,0,0,11,1585
2013/10/21 15:09:12.138221,3.188934,tcp,147.32.83.53,42024,   ->,173.194.113.176,443,SRPA_SPA,0,0,11,1564
2013/10/21 15:09:12.931064,15.854828,tcp,147.32.83.53,57158,   ->,145.36.215.180,80,SPA_SRA,0,0,5,1599
2013/10/21 15:09:13.626926,8.235212,tcp,147.32.83.53,34135,   ->,94.124.105.24,80,FSPA_FSPA,0,0,12,1553
2013/10/21 15:09:13.627438,8.234903,tcp,147.32.83.53,34136,   ->,94.124.105.24,80,FSPA_FSPA,0,0,12,2454
2013/10/21 15:09:13.632563,16.782818,tcp,147.32.83.53,34137,   ->,94.124.105.24,80,FSPA_FSPA,0,0,35,13846
2013/10/21 15:09:13.632769,8.229417,tcp,147.32.83.53,34138,   ->,94.124.105.24,80,FSPA_FSPA,0,0,17,4372
2013/10/21 15:09:28.786360,13.525770,tcp,147.32.83.53,57164,   ->,145.36.215.180,80,SPA_SRPA,0,0,75,143252
2013/10/21 15:09:30.414506,11.449103,tcp,147.32.83.53,34141,   ->,94.124.105.24,80,FSPA_FSPA,0,0,34,20017
2013/10/21 15:09:31.563091,10.339183,tcp,147.32.83.53,57166,   ->,145.36.215.180,80,FSA_SRA,0,0,6,364
2013/10/21 15:09:37.206503,1.479510,tcp,147.32.83.53,46297,   ->,94.124.105.23,80,FSPA_FSPA,0,0,28,17735
2013/10/21 15:09:39.113003,0.131878,tcp,147.32.83.53,46298,   ->,94.124.105.23,80,FSPA_FSPA,0,0,10,2574
2013/10/21 15:09:39.205298,12.766696,tcp,147.32.83.53,54258,   ->,173.252.100.27,80,FSA_FSA,0,0,7,478
2013/10/21 15:09:39.265664,26.063368,tcp,147.32.83.53,45534,   ->,23.62.237.47,443,SRPA_FSPA,0,0,13,1581
2013/10/21 15:09:39.265759,26.063568,tcp,147.32.83.53,45535,   ->,23.62.237.47,443,SRPA_FSPA,0,0,13,1581
2013/10/21 15:09:39.265953,26.063646,tcp,147.32.83.53,43878,   ->,23.62.237.39,443,SRPA_FSPA,0,0,13,1580
2013/10/21 15:09:39.266055,26.064007,tcp,147.32.83.53,43879,   ->,23.62.237.39,443,SRPA_FSPA,0,0,13,1580
2013/10/21 15:09:39.266136,26.063707,tcp,147.32.83.53,43880,   ->,23.62.237.39,443,SRPA_FSPA,0,0,13,1580
2013/10/21 15:09:39.266214,76.066299,tcp,147.32.83.53,43881,   ->,23.62.237.39,443,FSPA_FSPA,0,0,20,5780
2013/10/21 15:09:39.266398,26.063898,tcp,147.32.83.53,36873,   ->,195.113.232.72,443,SRPA_FSPA,0,0,13,1559
2013/10/21 15:09:39.266489,26.064028,tcp,147.32.83.53,36874,   ->,195.113.232.72,443,SRPA_FSPA,0,0,13,1559
2013/10/21 15:09:39.266564,26.064156,tcp,147.32.83.53,36875,   ->,195.113.232.72,443,SRPA_FSPA,0,0,13,1559
2013/10/21 15:09:39.266746,6.061376,tcp,147.32.83.53,35851,   ->,31.13.69.55,443,SRPA_SPA,0,0,12,1600
2013/10/21 15:09:39.266928,6.061440,tcp,147.32.83.53,57636,   ->,31.13.78.71,443,SRPA_SPA,0,0,12,1600
2013/10/21 15:09:47.736977,12.985174,tcp,147.32.83.53,57181,   ->,145.36.215.180,80,SPA_SRPA,0,0,90,138311
2013/10/21 15:09:48.563864,6.448990,tcp,147.32.83.53,34158,   ->,94.124.105.24,80,FSPA_FSPA,0,0,27,5692
2013/10/21 15:09:48.574942,6.436710,tcp,147.32.83.53,34159,   ->,94.124.105.24,80,FSPA_FSPA,0,0,12,1528
2013/10/21 15:09:48.575092,6.436534,tcp,147.32.83.53,34160,   ->,94.124.105.24,80,FSPA_FSPA,0,0,21,6521
2013/10/21 15:09:55.011962,6.853761,tcp,147.32.83.53,34161,   ->,94.124.105.24,80,FSPA_FSPA,0,0,12,1523
2013/10/21 15:10:05.738606,0.038729,udp,147.32.83.53,64560,  <->,147.32.80.105,53,CON,0,0,2,278
2013/10/21 15:10:05.777656,13.345791,tcp,147.32.83.53,57186,   ->,145.36.215.180,80,SPA_SRPA,0,0,83,143773
2013/10/21 15:10:05.977768,0.666722,tcp,147.32.83.53,46317,   ->,94.124.105.23,80,FSPA_FSPA,0,0,16,7865
2013/10/21 15:10:06.699087,15.168077,tcp,147.32.83.53,34164,   ->,94.124.105.24,80,FSPA_FSPA,0,0,26,10363
2013/10/21 15:10:07.069470,0.016189,udp,147.32.83.53,39560,  <->,147.32.80.105,53,CON,0,0,2,280
2013/10/21 15:10:07.069608,0.194152,udp,147.32.83.53,25505,  <->,147.32.80.105,53,CON,0,0,2,605
2013/10/21 15:10:07.069764,0.029382,udp,147.32.83.53,13051,  <->,147.32.80.105,53,CON,0,0,2,353
2013/10/21 15:10:07.086013,0.020561,udp,147.32.83.53,16993,  <->,147.32.80.105,53,CON,0,0,2,340
2013/10/21 15:10:07.099510,0.000396,udp,147.32.83.53,23270,  <->,147.32.80.105,53,CON,0,0,2,259
2013/10/21 15:10:07.834352,1.166489,tcp,147.32.83.53,46319,   ->,94.124.105.23,80,FSPA_FSPA,0,0,24,14006
2013/10/21 15:10:07.990464,13.918220,tcp,147.32.83.53,57190,   ->,145.36.215.180,80,FSA_SRA,0,0,6,364
2013/10/21 15:10:09.197948,0.102823,tcp,147.32.83.53,46321,   ->,94.124.105.23,80,FSPA_FSPA,0,0,9,2558
2013/10/21 15:10:09.198946,0.194416,tcp,147.32.83.53,46322,   ->,94.124.105.23,80,FSPA_FSPA,0,0,10,2540
2013/10/21 15:10:09.200527,0.283378,tcp,147.32.83.53,46323,   ->,94.124.105.23,80,FSPA_FSPA,0,0,10,2613
2013/10/21 15:10:09.205538,62.664787,tcp,147.32.83.53,38947,   ->,195.113.214.245,80,FSPA_FSPA,0,0,15,6323
2013/10/21 15:10:09.205785,62.664600,tcp,147.32.83.53,38948,   ->,195.113.214.245,80,FSPA_FSPA,0,0,15,6122
2013/10/21 15:10:09.208319,12.658893,tcp,147.32.83.53,34172,   ->,94.124.105.24,80,FSPA_FSPA,0,0,69,48156
2013/10/21 15:10:09.212094,0.363893,tcp,147.32.83.53,46327,   ->,94.124.105.23,80,FSPA_FSPA,0,0,10,2541
2013/10/21 15:10:09.366876,12.606991,tcp,147.32.83.53,54287,   ->,173.252.100.27,80,FSA_FSA,0,0,7,478
2013/10/21 15:10:09.419940,62.450432,tcp,147.32.83.53,39917,   ->,195.113.214.219,80,FSPA_FSPA,0,0,15,6107
2013/10/21 15:10:09.427275,0.002259,udp,147.32.83.53,7416,  <->,147.32.80.105,53,CON,0,0,2,642
2013/10/21 15:10:09.427566,0.015990,udp,147.32.83.53,34108,  <->,147.32.80.105,53,CON,0,0,2,632
2013/10/21 15:10:09.427831,0.022024,udp,147.32.83.53,43661,  <->,147.32.80.105,53,CON,0,0,2,586
2013/10/21 15:10:09.428089,0.015914,udp,147.32.83.53,34456,  <->,147.32.80.105,53,CON,0,0,2,249
2013/10/21 15:10:09.428304,0.015862,udp,147.32.83.53,19180,  <->,147.32.80.105,53,CON,0,0,2,249
2013/10/21 15:10:09.430036,25.900782,tcp,147.32.83.53,50124,   ->,23.62.237.25,443,SRPA_FSPA,0,0,15,2786
2013/10/21 15:10:09.443750,25.887592,tcp,147.32.83.53,52854,   ->,23.62.237.56,443,SRPA_FSPA,0,0,15,2753
2013/10/21 15:10:09.443860,25.887707,tcp,147.32.83.53,52855,   ->,23.62.237.56,443,SRPA_FSPA,0,0,15,2753
2013/10/21 15:10:09.444162,5.885252,tcp,147.32.83.53,35875,   ->,31.13.69.55,443,SRPA_SPA,0,0,12,1600
2013/10/21 15:10:09.444244,5.885411,tcp,147.32.83.53,57660,   ->,31.13.78.71,443,SRPA_SPA,0,0,12,1600
2013/10/21 15:10:09.450088,25.881683,tcp,147.32.83.53,36902,   ->,195.113.232.72,443,SRPA_FSPA,0,0,13,1559
2013/10/21 15:10:09.450157,25.881840,tcp,147.32.83.53,36903,   ->,195.113.232.72,443,SRPA_FSPA,0,0,13,1559
2013/10/21 15:10:09.544663,0.005683,tcp,147.32.83.53,46337,   ->,94.124.105.23,80,FSPA_FSPA,0,0,17,9227
2013/10/21 15:10:14.741201,1.215697,tcp,147.32.83.53,46339,   ->,94.124.105.23,80,FSPA_FSPA,0,0,28,17717
2013/10/21 15:10:16.242702,0.058896,tcp,147.32.83.53,46340,   ->,94.124.105.23,80,FSPA_FSPA,0,0,9,2508
2013/10/21 15:10:16.392105,0.010449,udp,147.32.83.53,14518,  <->,147.32.80.105,53,CON,0,0,2,547
2013/10/21 15:10:23.738110,12.962861,tcp,147.32.83.53,57211,   ->,145.36.215.180,80,SPA_SRPA,0,0,70,138751
2013/10/21 15:10:41.745409,13.017626,tcp,147.32.83.53,57212,   ->,145.36.215.180,80,SPA_SRPA,0,0,79,140637
2013/10/21 15:10:44.008517,15.769688,tcp,147.32.83.53,57213,   ->,145.36.215.180,80,SPA_SRA,0,0,5,1599
2013/10/21 15:10:59.778618,12.437378,tcp,147.32.83.53,57214,   ->,145.36.215.180,80,SPA_SRPA,0,0,71,138125
2013/10/21 15:11:00.508198,0.000564,udp,147.32.83.53,57873,  <->,147.32.80.105,53,CON,0,0,2,305
2013/10/21 15:11:00.509010,0.829968,tcp,147.32.83.53,46345,   ->,94.124.105.23,80,FSPA_FSPA,0,0,10,2351
2013/10/21 15:11:01.339668,0.000532,udp,147.32.83.53,41886,  <->,147.32.80.105,53,CON,0,0,2,305
2013/10/21 15:11:01.340456,1.192874,tcp,147.32.83.53,46346,   ->,94.124.105.23,80,FSPA_FSPA,0,0,28,17935
2013/10/21 15:11:02.772798,0.057531,tcp,147.32.83.53,46348,   ->,94.124.105.23,80,FSPA_FSPA,0,0,9,2538
2013/10/21 15:11:02.868761,19.111799,tcp,147.32.83.53,54308,   ->,173.252.100.27,80,FSA_FSA,0,0,7,478
2013/10/21 15:11:02.879296,0.000539,udp,147.32.83.53,4143,  <->,147.32.80.105,53,CON,0,0,2,309
2013/10/21 15:11:02.924392,0.000795,udp,147.32.83.53,44274,  <->,147.32.80.105,53,CON,0,0,2,364
2013/10/21 15:11:02.937529,22.396263,tcp,147.32.83.53,52873,   ->,23.62.237.56,443,SRPA_FSPA,0,0,13,1580
2013/10/21 15:11:02.937693,22.395849,tcp,147.32.83.53,52874,   ->,23.62.237.56,443,SRPA_FSPA,0,0,13,1580
2013/10/21 15:11:02.937879,22.396172,tcp,147.32.83.53,36919,   ->,195.113.232.72,443,SRPA_FSPA,0,0,13,1559
2013/10/21 15:11:17.739978,0.037688,udp,147.32.83.53,45208,  <->,147.32.80.105,53,CON,0,0,2,278
2013/10/21 15:11:17.777982,12.718527,tcp,147.32.83.53,57223,   ->,145.36.215.180,80,SPA_SRPA,0,0,54,95656
2013/10/21 15:11:18.224767,0.464966,tcp,147.32.83.53,46354,   ->,94.124.105.23,80,FSPA_FSPA,0,0,10,2017
2013/10/21 15:11:18.689830,0.342814,tcp,147.32.83.53,46355,   ->,94.124.105.23,80,FSPA_FSPA,0,0,10,2009
2013/10/21 15:11:19.032427,0.345943,tcp,147.32.83.53,46356,   ->,94.124.105.23,80,FSPA_FSPA,0,0,10,2053
2013/10/21 15:11:19.378878,1.073067,tcp,147.32.83.53,46357,   ->,94.124.105.23,80,FSPA_FSPA,0,0,24,14756
2013/10/21 15:11:20.004347,11.695626,tcp,147.32.83.53,57228,   ->,145.36.215.180,80,SPA_SRPA,0,0,32,43939
2013/10/21 15:11:20.494453,11.377303,tcp,147.32.83.53,34205,   ->,94.124.105.24,80,FSPA_FSPA,0,0,26,11992
2013/10/21 15:11:20.743666,0.347991,tcp,147.32.83.53,46360,   ->,94.124.105.23,80,FSPA_FSPA,0,0,10,2575
2013/10/21 15:11:20.882717,0.000678,udp,147.32.83.53,38368,  <->,147.32.80.105,53,CON,0,0,2,259
2013/10/21 15:11:20.883516,11.094239,tcp,147.32.83.53,54320,   ->,173.252.100.27,80,FSA_FSA,0,0,7,478
2013/10/21 15:11:20.932023,0.000576,udp,147.32.83.53,11699,  <->,147.32.80.105,53,CON,0,0,2,280
2013/10/21 15:11:20.932678,0.002343,udp,147.32.83.53,19202,  <->,147.32.80.105,53,CON,0,0,2,642
2013/10/21 15:11:20.932935,0.028203,udp,147.32.83.53,17498,  <->,147.32.80.105,53,CON,0,0,2,586
2013/10/21 15:11:20.933241,0.016366,udp,147.32.83.53,45082,  <->,147.32.80.105,53,CON,0,0,2,249
2013/10/21 15:11:20.935202,0.015862,udp,147.32.83.53,19289,  <->,147.32.80.105,53,CON,0,0,2,249
2013/10/21 15:11:26.181596,0.000599,udp,147.32.83.53,29729,  <->,147.32.80.105,53,CON,0,0,2,432
2013/10/21 15:11:26.182340,9.152096,tcp,147.32.83.53,34808,   ->,173.194.35.74,443,SRPA_SPA,0,0,14,5210
2013/10/21 15:11:26.182397,9.152273,tcp,147.32.83.53,34809,   ->,173.194.35.74,443,SRPA_SPA,0,0,14,5210
2013/10/21 15:11:36.739023,13.464429,tcp,147.32.83.53,57234,   ->,145.36.215.180,80,SPA_SRPA,0,0,79,143557
2013/10/21 15:11:39.028742,12.881526,tcp,147.32.83.53,57235,   ->,145.36.215.180,80,FSA_SRA,0,0,6,364
2013/10/21 15:11:54.736233,12.587033,tcp,147.32.83.53,57237,   ->,145.36.215.180,80,SPA_SRPA,0,0,60,94520
2013/10/21 15:11:56.831366,11.663957,tcp,147.32.83.53,57238,   ->,145.36.215.180,80,SPA_SRPA,0,0,34,45507
2013/10/21 15:12:13.739247,12.880538,tcp,147.32.83.53,57239,   ->,145.36.215.180,80,SPA_SRPA,0,0,63,136853
2013/10/21 15:12:15.880990,15.892924,tcp,147.32.83.53,57240,   ->,145.36.215.180,80,SPA_SRA,0,0,5,1599
2013/10/21 15:12:31.774395,0.042575,udp,147.32.83.53,57933,  <->,147.32.80.105,53,CON,0,0,2,278
2013/10/21 15:12:31.817228,13.051916,tcp,147.32.83.53,57241,   ->,145.36.215.180,80,SPA_SRPA,0,0,58,98792
2013/10/21 15:12:34.327745,0.198716,tcp,147.32.83.53,57242,   ->,145.36.215.180,80,FSPA_FSPA,0,0,15,5869
2013/10/21 15:12:49.737619,2.458713,tcp,147.32.83.53,57244,   ->,145.36.215.180,80,FSPA_FSPA,0,0,68,99767
2013/10/21 15:12:52.024314,15.758144,tcp,147.32.83.53,57245,   ->,145.36.215.180,80,SPA_SRA,0,0,5,1599
2013/10/21 15:13:07.782850,2.467785,tcp,147.32.83.53,57246,   ->,145.36.215.180,80,FSPA_FSPA,0,0,54,97464
2013/10/21 15:13:10.147771,11.772846,tcp,147.32.83.53,57247,   ->,145.36.215.180,80,FSA_SRA,0,0,6,364
2013/10/21 15:13:23.691982,0.000639,udp,147.32.83.53,2428,  <->,147.32.80.105,53,CON,0,0,2,305
2013/10/21 15:13:23.692778,1.569328,tcp,147.32.83.53,46378,   ->,94.124.105.23,80,FSPA_FSPA,0,0,13,4906
2013/10/21 15:13:25.263154,0.000648,udp,147.32.83.53,25426,  <->,147.32.80.105,53,CON,0,0,2,305
2013/10/21 15:13:25.264095,1.113163,tcp,147.32.83.53,46379,   ->,94.124.105.23,80,FSPA_FSPA,0,0,24,14812
2013/10/21 15:13:25.737692,13.411116,tcp,147.32.83.53,57250,   ->,145.36.215.180,80,SPA_SRPA,0,0,70,153291
2013/10/21 15:13:26.459814,0.010356,udp,147.32.83.53,5572,  <->,147.32.80.105,53,CON,0,0,2,547
2013/10/21 15:13:26.470566,75.414352,tcp,147.32.83.53,49542,   ->,195.113.214.207,80,FSPA_FSPA,0,0,25,17497
2013/10/21 15:13:26.685108,0.159664,tcp,147.32.83.53,46382,   ->,94.124.105.23,80,FSPA_FSPA,0,0,10,2603
2013/10/21 15:13:26.846893,0.000651,udp,147.32.83.53,37199,  <->,147.32.80.105,53,CON,0,0,2,259
2013/10/21 15:13:26.847702,15.143361,tcp,147.32.83.53,54342,   ->,173.252.100.27,80,FSA_FSA,0,0,7,478
2013/10/21 15:13:26.847752,125.150215,tcp,147.32.83.53,54343,   ->,173.252.100.27,80,FSPA_FSRPA,0,0,15,2154
2013/10/21 15:13:26.858205,0.020586,udp,147.32.83.53,55064,  <->,147.32.80.105,53,CON,0,0,2,547
2013/10/21 15:13:26.858364,0.000468,udp,147.32.83.53,65131,  <->,147.32.80.105,53,CON,0,0,2,309
2013/10/21 15:13:26.869468,0.000313,udp,147.32.83.53,26647,  <->,147.32.80.105,53,CON,0,0,2,280
2013/10/21 15:13:26.869979,0.021299,udp,147.32.83.53,47038,  <->,147.32.80.105,53,CON,0,0,2,547
2013/10/21 15:13:27.155616,0.044659,udp,147.32.83.53,14130,  <->,147.32.80.105,53,CON,0,0,2,626
2013/10/21 15:13:27.155818,0.016088,udp,147.32.83.53,35952,  <->,147.32.80.105,53,CON,0,0,2,632
2013/10/21 15:13:27.155977,0.007565,udp,147.32.83.53,45470,  <->,147.32.80.105,53,CON,0,0,2,586
2013/10/21 15:13:27.156090,0.015850,udp,147.32.83.53,35643,  <->,147.32.80.105,53,CON,0,0,2,249
2013/10/21 15:13:27.156260,127.331970,tcp,147.32.83.53,57589,   ->,173.252.100.27,443,FSPA_FSPA,0,0,72,81581
2013/10/21 15:13:27.163865,0.016569,udp,147.32.83.53,65194,  <->,147.32.80.105,53,CON,0,0,2,249
2013/10/21 15:13:27.172221,20.008415,tcp,147.32.83.53,59762,   ->,23.62.237.30,443,SRPA_FSPA,0,0,14,2687
2013/10/21 15:13:27.172286,20.008642,tcp,147.32.83.53,59763,   ->,23.62.237.30,443,SRPA_FSPA,0,0,14,2687
2013/10/21 15:13:28.181328,0.000777,udp,147.32.83.53,13858,  <->,147.32.80.105,53,CON,0,0,2,557
2013/10/21 15:13:28.182265,73.702812,tcp,147.32.83.53,42562,   ->,195.113.214.237,80,FSPA_FSRPA,0,0,16,3817
